,user_id,number_of_cards,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill,branch_code,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,default_flag,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,total_6mo_usage_per_limit,utilization_3month,utilization_6month
169,303.0,2.0,8661640.0,15000000.0,7229185.0,0.0,440500.0,8216104.0,A,20.26,0.0,31.16,42.07,0.0,0.0,2.166666667,440500.0,4108052.0,0.547740267,0.029366667000000003,0.064126067,0.116148111,0.6405597670000001,0.645286822
171,305.0,2.0,14864199.0,18000000.0,14225936.0,0.0,1555417.0,13947701.0,A,64.65,0.0,45.94,52.44,0.0,0.0,6.666666667,1555417.0,6973850.5,0.774872278,0.086412056,0.606264319,0.647148148,0.7657016809999999,0.966442093
172,306.0,6.0,26591217.0,25000000.0,20747494.0,0.0,1039515.0,26562496.0,A,0.0,7.85,36.88,23.23,0.0,0.0,15.25,1039515.0,4427082.666999999,1.06249984,0.041580599999999995,0.15919934,0.127363013,0.9565906,0.69633004
173,308.0,4.0,4602158.0,10000000.0,2395495.0,0.0,2000000.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,6.583333333,2000000.0,0.0,0.0,0.2,0.220912175,0.320482467,0.41332155,0.39567353299999997
176,314.0,6.0,95739125.0,111000000.0,4278167.0,0.0,47644386.0,66244835.0,A,141.61,7.45,127.03,106.49,0.0,0.0,5.166666667,47644386.0,11040805.83,0.596800315,0.429228703,0.47226987600000003,0.7422981059999999,0.536882045,0.342156189
177,315.0,2.0,3439066.0,3000000.0,1946124.0,0.0,1364838.0,3402674.0,A,29.33,14.66,77.5,76.72,0.0,0.0,5.833333333,1364838.0,1701337.0,1.134224667,0.454946,0.7834093329999999,0.499925667,0.764319583,0.922438333
179,318.0,4.0,1787399.0,5000000.0,941522.0,0.0,938518.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,8.0,938518.0,0.0,0.0,0.1877036,0.21780625,0.23473686600000002,0.31217015,0.18319939999999998
180,320.0,2.0,4952932.0,5000000.0,4615765.0,0.0,200000.0,4937197.0,A,24.45,0.0,59.25,70.0,0.0,0.0,1.5833333330000001,200000.0,2468598.5,0.9874394000000001,0.04,0.25170955,0.388793934,0.98248835,0.8189392
181,324.0,2.0,12755921.0,15000000.0,9061234.0,0.0,8584279.0,5972084.0,A,0.0,0.0,32.09,66.67,0.0,0.0,14.33333333,8584279.0,2986042.0,0.398138933,0.572285267,0.231772383,0.7217660220000001,2.056227283,2.725777445
182,325.0,2.0,3606876.0,6000000.0,3629895.0,0.0,196435.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,0.75,196435.0,0.0,0.0,0.032739167,0.7381934170000001,1.7096443330000002,0.871909875,0.844642445
184,327.0,2.0,22251430.0,20000000.0,19277169.0,0.0,13808704.0,0.0,A,99.99,12.83,155.39,257.2,0.0,0.0,3.333333333,13808704.0,0.0,0.0,0.6904352,1.000013638,0.85470885,0.6027242629999999,0.5648352
185,328.0,2.0,469442.0,20000000.0,482665.0,0.0,418570.0,418733.0,A,100.0,0.0,100.29,100.0,0.0,0.0,1.9166666669999999,418570.0,209366.5,0.02093665,0.0209285,0.014840013,0.012308333999999999,0.019894313,0.086965217
186,330.0,2.0,8013937.0,20000000.0,7881194.0,2000000.0,695200.0,8164925.0,A,100.0,0.0,102.5,100.0,0.0,0.0,1.5,2695200.0,4082462.5,0.40824625,0.13476,0.124956888,0.225686684,0.334072363,0.26950721699999997
187,331.0,4.0,21497881.0,60000000.0,6586364.0,0.0,8074863.0,0.0,A,200.0,0.0,120.75,100.0,0.0,0.0,8.666666667000001,8074863.0,0.0,0.0,0.13458105,0.15217704199999998,0.0008729219999999999,0.208246983,0.180193989
188,332.0,2.0,1069925.0,7000000.0,575817.0,0.0,500000.0,0.0,A,99.26,0.0,74.74,66.59,0.0,0.0,8.75,500000.0,0.0,0.0,0.071428571,0.046689,0.001726286,0.066101571,0.063428571
189,334.0,3.0,8361334.0,8000000.0,8330276.0,0.0,60000.0,8351787.0,A,0.0,4.86,11.0,48.01,0.0,0.0,13.16666667,60000.0,2783929.0,1.043973375,0.0075,0.093879688,0.429913334,0.978651313,0.81655075
191,337.0,3.0,6925858.0,20000000.0,4708909.0,0.0,3779400.0,8128301.0,A,91.49,0.0,123.75,106.84,0.0,0.0,5.0,3779400.0,2709433.667,0.40641505,0.18897,0.26813685,0.246116217,0.2738679,0.23700023399999998
192,339.0,2.0,304678.0,12000000.0,280890.0,0.0,20879.0,314349.0,A,96.78,0.0,68.13,79.4,0.0,0.0,5.666666667,20879.0,157174.5,0.02619575,0.0017399170000000001,0.06227775,0.057577610999999994,0.084770938,0.092211833
193,340.0,3.0,36713758.0,81000000.0,7866386.0,0.0,100000.0,28840075.0,A,100.02,0.0,100.0,100.0,0.0,0.0,8.916666667000001,100000.0,9613358.332999999,0.356050309,0.0012345680000000001,0.11205440400000001,0.046070217999999996,0.47801571299999995,0.282372243
194,342.0,2.0,14520258.0,20000000.0,9854952.0,0.0,2125031.0,7143198.0,A,0.0,0.0,74.81,53.84,0.0,0.0,2.583333333,2125031.0,3571599.0,0.35715990000000003,0.10625155,0.2973935,0.447762767,0.649697513,0.6901517
195,343.0,2.0,8390430.0,8000000.0,8234912.0,0.0,2399059.0,8291985.0,A,26.84,4.96,15.9,14.67,0.0,0.0,6.75,2399059.0,4145992.5,1.036498125,0.299882375,0.151116125,0.1580875,0.9947713440000001,0.828299875
196,344.0,2.0,3461907.0,4000000.0,1507105.0,0.0,594121.0,1495901.0,A,32.83,0.0,36.35,33.34,0.0,0.0,3.25,594121.0,747950.5,0.37397525,0.14853025,0.24694725,0.269814,0.81348375,0.64694625
197,345.0,2.0,12191118.0,12000000.0,10556250.0,0.0,461998.0,12170526.0,A,0.0,0.0,24.22,22.37,0.0,0.0,2.75,461998.0,6085263.0,1.0142105,0.038499833,0.18218425,0.11995555599999999,0.975413625,0.615311944
198,346.0,2.0,1443551.0,93000000.0,1136631.0,0.0,559740.0,0.0,A,100.0,0.0,100.0,50.0,0.0,0.0,26.41666667,559740.0,0.0,0.0,0.00601871,0.010107527,0.023565566,0.043131387,0.094444401
200,348.0,2.0,5300198.0,5000000.0,1268854.0,0.0,4052320.0,1374920.0,A,100.0,6.08,51.0,4.39,0.0,0.0,6.916666667,4052320.0,687460.0,0.274984,0.8104640000000001,0.2099,0.042426665999999995,0.83232105,0.7815673340000001
202,353.0,3.0,42476725.0,45000000.0,31165052.0,1194665.0,4600000.0,41785393.0,A,12.09,0.0,29.13,42.27,0.0,0.0,5.833333333,5794665.0,13928464.33,0.9285642890000001,0.12877033300000001,0.211385267,0.167050118,0.6917622440000001,0.355027356
203,354.0,2.0,438718.0,6000000.0,426417.0,0.0,160000.0,426701.0,A,0.0,0.0,75.04,109.71,0.0,0.0,6.166666667,160000.0,213350.5,0.071116833,0.026666667,0.031102792,0.057638888,0.096314875,0.071867112
204,356.0,2.0,1774225.0,11000000.0,553506.0,0.0,1682165.0,859429.0,A,100.0,0.0,65.59,68.27,0.0,0.0,8.5,1682165.0,429714.5,0.078129909,0.15292409099999998,0.034766591,0.130364848,0.17035847699999998,0.269257848
208,364.0,2.0,2701069.0,30000000.0,795889.0,0.0,2563432.0,1457161.0,A,100.0,0.0,63.77,46.11,0.0,0.0,1.5833333330000001,2563432.0,728580.5,0.048572033,0.08544773300000001,0.018683733,0.016560178000000002,0.060686699999999996,0.132755667
209,365.0,4.0,3991032.0,3000000.0,3864222.0,0.0,60000.0,4002860.0,A,51.45,32.81,36.1,124.22,0.0,1.0,7.916666667,60000.0,1000715.0,1.334286667,0.02,0.10968333300000001,0.5,1.333643417,1.1488864429999999
211,370.0,2.0,5942887.0,13000000.0,1728783.0,0.0,1773191.0,2499168.0,A,56.6,0.0,90.39,99.45,0.0,0.0,5.416666667,1773191.0,1249584.0,0.192243692,0.136399308,0.12203667300000001,0.028107332999999998,0.39502307700000006,0.440880256
213,373.0,3.0,5970576.0,6000000.0,4680137.0,0.0,1488082.0,0.0,A,100.0,0.0,52.89,34.1,1.0,0.0,10.58333333,1488082.0,0.0,0.0,0.248013667,0.488858625,0.554662055,0.873768083,0.911326333
214,374.0,3.0,24675294.0,30000000.0,8856758.0,0.0,16452863.0,0.0,A,100.28,0.0,100.63,100.0,0.0,0.0,15.16666667,16452863.0,0.0,0.0,0.548428767,0.637347158,0.7088614329999999,1.086520983,1.0535553999999998
215,377.0,2.0,552239.0,9000000.0,116420.0,0.0,388000.0,372087.0,A,100.0,0.0,86.88,33.33,0.0,0.0,13.08333333,388000.0,186043.5,0.041343,0.043111110999999994,0.030766667,0.029999777999999998,0.074172167,0.37943240799999994
216,382.0,2.0,2174990.0,9000000.0,2115821.0,0.0,265660.0,2136274.0,A,19.41,0.0,79.0,100.0,0.0,0.0,6.916666667,265660.0,1068137.0,0.237363778,0.029517777999999998,0.037240083,0.0,0.141587944,0.062165074
219,387.0,3.0,13916238.0,20000000.0,13115656.0,0.0,2112089.0,13489259.0,A,31.53,0.0,80.96,100.04,0.0,0.0,2.416666667,2112089.0,4496419.666999999,0.67446295,0.10560445,0.2556735,0.255511934,0.466398425,0.380860934
220,391.0,6.0,5690132.0,22000000.0,4664983.0,0.0,2981965.0,5862915.0,A,67.51,0.0,97.05,131.38,0.0,0.0,8.25,2981965.0,977152.5,0.266496136,0.13554386400000001,0.20199372699999998,0.255636364,0.270302909,0.22212862100000003
222,394.0,1.0,10299379.0,10000000.0,7086662.0,0.0,190000.0,407349.0,A,101.52,0.0,28.68,11.18,0.0,0.0,2.833333333,190000.0,407349.0,0.0407349,0.019,0.23013499999999998,0.04019980000000001,0.95717495,0.763669233
223,395.0,4.0,1063870.0,24000000.0,761018.0,0.0,915999.0,0.0,A,100.0,0.0,125.0,99.74,0.0,0.0,9.916666667000001,915999.0,0.0,0.0,0.038166625,0.035244167,0.057199333,0.057273635,0.10333845800000001
225,399.0,5.0,8177239.0,7000000.0,7531789.0,0.0,988750.0,8171184.0,A,110.27,17.61,63.53,40.57,0.0,0.0,12.16666667,988750.0,1634236.8,1.1673120000000001,0.14125,0.28571428600000004,0.47999981,1.084708964,0.953453619
226,403.0,2.0,21503974.0,19000000.0,21262719.0,0.0,452594.0,21757833.0,A,9.74,16.94,10.31,21.13,0.0,0.0,4.583333333,452594.0,10878916.5,1.145149105,0.023820737,0.072631579,0.035511965,1.0577719079999999,0.957430088
227,405.0,2.0,11996921.0,10000000.0,9843260.0,0.0,1745000.0,10503371.0,A,17.64,19.5,40.53,43.12,0.0,0.0,2.083333333,1745000.0,5251685.5,1.0503371000000001,0.1745,0.289455425,0.22102310000000003,0.82523255,0.47656206700000003
229,408.0,2.0,1174200.0,10000000.0,795680.0,0.0,589680.0,0.0,A,100.0,0.0,102.49,37.99,0.0,0.0,5.416666667,589680.0,0.0,0.0,0.05896799999999999,0.221994675,0.442700904,0.1696064,0.4756513
231,411.0,5.0,78360454.0,100000000.0,44065615.0,0.0,45660976.0,0.0,A,100.0,0.0,99.99,100.0,0.0,0.0,5.666666667,45660976.0,0.0,0.0,0.45660976,0.730178165,1.07940606,0.60788659,0.37106428700000005
233,414.0,2.0,261716.0,59000000.0,277964.0,0.0,273201.0,0.0,A,0.0,0.0,53.96,39.29,1.0,0.0,9.666666667000001,273201.0,0.0,0.0,0.004630525,0.002193856,0.0008180560000000001,0.001109508,0.001125825
236,418.0,4.0,2892810.0,42000000.0,2519575.0,0.0,306109.0,3601657.0,A,100.82,0.0,100.0,100.0,0.0,0.0,17.5,306109.0,900414.25,0.08575373800000001,0.00728831,0.054318452,0.141269841,0.090838214,0.294902683
237,420.0,2.0,6559184.0,7000000.0,2330848.0,0.0,638880.0,5168207.0,A,64.49,0.0,57.87,70.53,0.0,0.0,10.58333333,638880.0,2584103.5,0.738315286,0.09126857099999999,0.203592857,0.26380952399999996,1.0950700709999999,0.9476085240000001
238,423.0,2.0,2667158.0,75000000.0,829128.0,0.0,2592520.0,0.0,A,100.0,0.0,75.0,94.59,0.0,0.0,5.833333333,2592520.0,0.0,0.0,0.034566933,0.013227083,0.032580209,0.02043181,0.07530727599999999
242,429.0,2.0,7228191.0,3000000.0,7259341.0,0.0,349900.0,7219783.0,A,0.0,75.86,19.92,33.33,0.0,0.0,1.083333333,349900.0,3609891.5,2.406594333,0.116633333,0.156302,0.746585,2.134246417,2.219260223
244,431.0,4.0,7255715.0,63000000.0,1568158.0,0.0,2439885.0,0.0,A,100.51,0.0,100.0,33.33,0.0,0.0,15.16666667,2439885.0,0.0,0.0,0.038728333,0.066209091,0.109281603,0.148461579,0.221806905
246,437.0,3.0,1152505.0,9000000.0,478501.0,0.0,640000.0,1020629.0,A,100.0,0.0,100.0,100.0,0.0,0.0,13.5,640000.0,340209.6667,0.113403222,0.07111111099999999,0.062551694,0.07253937,0.09692730599999999,0.086330481
247,438.0,6.0,3264638.0,55000000.0,2710509.0,0.0,12252.0,3598936.0,A,100.0,0.0,100.03,100.0,0.0,0.0,10.66666667,12252.0,599822.6667,0.0654352,0.00022276400000000002,0.0,0.007015945,0.31804115,0.30615830899999996
248,440.0,2.0,10338473.0,10000000.0,9754064.0,0.0,408605.0,10147796.0,A,11.94,3.8,9.74,14.37,0.0,0.0,1.6666666669999999,408605.0,5073898.0,1.0147796,0.0408605,0.06570545,0.120753333,1.033455675,1.037029267
251,444.0,6.0,89023811.0,85000000.0,75062419.0,3601072.0,9119908.0,81765198.0,A,76.62,2.8,-73.37,41.0,0.0,1.0,14.91666667,12720980.0,13627533.0,0.9619435059999999,0.149658588,0.44895962899999997,0.46138431799999996,1.1432846970000001,1.102294588
253,449.0,3.0,4260595.0,59000000.0,1546254.0,0.0,3690000.0,0.0,A,0.0,0.0,66.67,100.0,0.0,0.0,7.166666667,3690000.0,0.0,0.0,0.062542373,0.017776123,0.067805192,0.035057775,0.09606261
254,451.0,3.0,52595600.0,58000000.0,51596271.0,0.0,466400.0,53208954.0,A,10.05,0.0,50.0,70.23,0.0,0.0,13.91666667,466400.0,17736318.0,0.917395759,0.008041379,0.258372134,0.334336494,0.995484358,0.9979894309999999
255,454.0,2.0,4192055.0,73000000.0,2205933.0,0.0,430000.0,793340.0,A,100.03,0.0,100.0,100.0,0.0,0.0,12.0,430000.0,396670.0,0.010867671,0.005890411,0.030667807999999998,0.128781475,0.043605116,0.19930237899999997
256,457.0,2.0,2198789.0,5000000.0,1410825.0,0.0,1753815.0,0.0,A,100.0,0.0,75.0,33.33,0.0,0.0,2.833333333,1753815.0,0.0,0.0,0.350763,0.25403435,0.26106273399999996,0.33518000000000003,0.22136833399999997
258,462.0,2.0,286443.0,9000000.0,49055.0,0.0,282500.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,8.5,282500.0,0.0,0.0,0.031388888999999996,0.10034258300000001,0.35243677799999995,0.120405444,0.318792556
259,463.0,2.0,255977.0,8000000.0,230840.0,0.0,51300.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,7.5,51300.0,0.0,0.0,0.0064125,0.014625,0.0,0.019185969,0.0
260,464.0,2.0,16708616.0,16000000.0,16781759.0,0.0,60000.0,0.0,A,100.0,5.9,89.67,76.67,0.0,0.0,13.66666667,60000.0,0.0,0.0,0.00375,0.726995609,1.170416667,0.969142875,1.353962458
263,472.0,4.0,89631874.0,85000000.0,78787707.0,0.0,1745203.0,72318514.0,A,12.71,5.25,37.9,49.03,0.0,0.0,5.416666667,1745203.0,18079628.5,0.8508060470000001,0.0205318,0.253874456,0.270877796,0.876378035,0.7397334390000001
264,474.0,2.0,3156305.0,57000000.0,2818931.0,0.0,1486250.0,3069514.0,A,72.91,0.0,103.54,84.62,0.0,0.0,14.41666667,1486250.0,1534757.0,0.053851123,0.026074561,0.011292325,0.001567544,0.026897162000000002,0.009351076
265,475.0,2.0,20115508.0,20000000.0,20033415.0,0.0,1403516.0,20095219.0,A,24.41,1.9,83.99,100.0,0.0,0.0,2.0,1403516.0,10047609.5,1.00476095,0.07017580000000001,0.359695125,0.166620434,0.847954525,0.3786873
266,476.0,2.0,520270.0,12000000.0,272470.0,0.0,269998.0,0.0,A,100.0,0.0,87.27,36.77,0.0,0.0,6.916666667,269998.0,0.0,0.0,0.022499832999999997,0.022684437999999998,0.023333332999999998,0.063425458,0.11653158300000001
267,479.0,2.0,7646979.0,57000000.0,1675503.0,0.0,938180.0,0.0,A,100.2,0.0,100.5,100.0,0.0,0.0,14.41666667,938180.0,0.0,0.0,0.016459298,0.007276408000000001,0.06585380099999999,0.143217583,0.183626111
268,483.0,2.0,110175.0,5000000.0,99578.0,0.0,96740.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,6.083333333,96740.0,0.0,0.0,0.019348,0.046156800000000005,0.17272333399999998,0.04384325,0.3999336
270,487.0,3.0,4869215.0,4000000.0,4577723.0,0.0,278750.0,0.0,A,156.56,8.72,112.94,116.33,0.0,0.0,4.583333333,278750.0,0.0,0.0,0.0696875,0.318166875,0.07,0.833722813,0.6489313329999999
271,488.0,2.0,18539261.0,30000000.0,11522764.0,0.0,7009873.0,2360419.0,A,62.93,0.0,66.1,73.84,0.0,0.0,2.333333333,7009873.0,1180209.5,0.078680633,0.233662433,0.204972892,0.031736344,0.307700383,0.020607689
273,492.0,3.0,10288670.0,20000000.0,6682263.0,0.0,1456675.0,5695287.0,A,172.02,0.0,79.08,46.29,0.0,0.0,2.833333333,1456675.0,1898429.0,0.28476435,0.07283375,0.183037363,0.156794084,0.595663,0.556918867
275,494.0,2.0,3728339.0,7000000.0,3631361.0,0.0,14428.0,3692011.0,A,10.56,0.0,12.37,49.74,0.0,0.0,6.916666667,14428.0,1846005.5,0.527430143,0.002061143,0.059213999999999996,0.15623514300000002,0.486011071,0.28841119
276,496.0,2.0,922335.0,63000000.0,595619.0,0.0,334600.0,0.0,A,100.0,0.0,95.4,95.45,0.0,0.0,11.91666667,334600.0,0.0,0.0,0.0053111109999999994,0.005462066999999999,0.007460026999999999,0.017560675,0.012406296
277,497.0,2.0,35512958.0,51000000.0,35444357.0,0.0,1430400.0,35148007.0,A,0.0,0.0,42.13,100.0,0.0,0.0,7.916666667,1430400.0,17574003.5,0.689176608,0.028047059,0.17443186300000002,0.471063464,0.690174775,0.880584314
278,498.0,3.0,7290023.0,7000000.0,7283969.0,0.0,458136.0,7084915.0,A,0.0,4.06,50.09,9.09,0.0,0.0,7.916666667,458136.0,2361638.333,1.012130714,0.065448,0.26928542899999997,0.09,0.768605,0.579030381
280,500.0,2.0,3851463.0,4000000.0,3340295.0,0.0,590610.0,3925688.0,A,24.71,0.0,10.87,22.67,0.0,0.0,2.083333333,590610.0,1962844.0,0.9814219999999999,0.14765250000000002,0.128775938,0.118398918,0.750290563,0.695729
282,502.0,4.0,5107750.0,5000000.0,4589759.0,0.0,369403.0,4273061.0,A,17.93,2.8,9.52,11.34,0.0,0.0,8.833333332999999,369403.0,1068265.25,0.8546121999999999,0.0738806,0.0403,0.10679560000000002,0.8586052,0.915308734
283,504.0,2.0,9529408.0,15000000.0,1271409.0,0.0,3166321.0,6400135.0,A,101.72,0.0,100.0,100.0,0.0,0.0,0.75,3166321.0,3200067.5,0.42667566700000004,0.211088067,0.155532767,0.344285889,0.744213033,0.8025686890000001
284,505.0,2.0,92700.0,40000000.0,65988.0,0.0,48192.0,103828.0,A,0.0,0.0,249.63,606.81,0.0,0.0,8.916666667000001,48192.0,51914.0,0.0025957,0.0012048,0.0,0.715136808,0.00215375,0.715146908
285,506.0,2.0,84679264.0,120000000.0,79679464.0,8000000.0,331000.0,73240484.0,A,0.0,0.0,14.57,45.29,0.0,1.0,8.833333332999999,8331000.0,36620242.0,0.6103373670000001,0.069425,0.035256958,0.081286108,0.567253342,0.43340429399999997
286,508.0,2.0,19338825.0,19000000.0,17617487.0,0.0,4995992.0,20022534.0,A,0.0,0.0,28.61,53.08,0.0,0.0,1.6666666669999999,4995992.0,10011267.0,1.053817579,0.262946947,0.18715092100000003,0.131414035,0.8835758029999999,0.304879158
288,513.0,2.0,8075791.0,8000000.0,2943235.0,0.0,6016892.0,4708944.0,A,34.19,1.07,95.46,123.79,0.0,0.0,5.583333333,6016892.0,2354472.0,0.588618,0.7521114999999999,0.736354313,0.8922597090000001,0.9811523129999999,1.0785214159999998
289,515.0,5.0,8797102.0,77000000.0,3555198.0,0.0,3277806.0,0.0,A,99.92,0.0,99.79,99.92,0.0,0.0,9.25,3277806.0,0.0,0.0,0.042568909,0.05060739,0.037155805,0.065887377,0.068801048
290,518.0,2.0,18265318.0,19000000.0,5297805.0,0.0,4332375.0,10641653.0,A,100.0,0.0,100.13,100.0,0.0,0.0,7.5,4332375.0,5320826.5,0.560087,0.228019737,0.141854605,0.08301093,0.704947421,1.007463825
291,521.0,4.0,6519558.0,48000000.0,6381760.0,0.0,172700.0,0.0,A,102.29,0.0,40.18,72.25,0.0,0.0,5.75,172700.0,0.0,0.0,0.003597917,0.074234354,0.12527241,0.16993244300000002,0.224336326
292,522.0,2.0,42860216.0,100000000.0,15898418.0,0.0,44846816.0,47426044.0,A,0.0,0.0,41.4,124.11,0.0,0.0,5.166666667,44846816.0,23713022.0,0.47426044,0.44846816,0.129373755,0.118070577,0.242719253,0.15811337
294,529.0,4.0,60172320.0,85000000.0,46689334.0,0.0,598400.0,47911103.0,A,0.0,0.0,15.67,8.1,0.0,0.0,14.91666667,598400.0,11977775.75,0.563660035,0.00704,0.059101129,0.018705439,0.67996975,0.728464639
296,534.0,3.0,4260595.0,59000000.0,1546254.0,0.0,2697212.0,0.0,A,99.57,0.0,106.71,189.78,0.0,0.0,13.41666667,2697212.0,0.0,0.0,0.045715458,0.039983347,0.021967622000000003,0.08134147900000001,0.030966915
299,538.0,2.0,5630588.0,5000000.0,3086992.0,0.0,2736570.0,5327622.0,A,100.08,11.92,75.01,9.62,0.0,0.0,1.0,2736570.0,2663811.0,1.0655244,0.5473140000000001,0.31881245,0.34139546600000004,0.7659873,0.619028534
301,543.0,2.0,15104708.0,15000000.0,13644396.0,0.0,621637.0,14906852.0,A,12.16,0.0,18.0,55.4,0.0,0.0,1.25,621637.0,7453426.0,0.993790133,0.041442467000000004,0.10356141699999999,0.267592845,0.941087867,0.777790111
302,545.0,2.0,156475.0,3000000.0,141268.0,0.0,123500.0,152395.0,A,99.52,0.0,74.42,36.43,0.0,0.0,9.75,123500.0,76197.5,0.050798333,0.041166667000000004,0.10404625,0.15305,0.075491833,0.109696443
303,548.0,4.0,1983226.0,52000000.0,1703222.0,0.0,273600.0,0.0,A,100.11,0.0,90.19,39.37,0.0,0.0,13.16666667,273600.0,0.0,0.0,0.0052615380000000005,0.05094726,0.175264673,0.042124505,0.168934821
304,549.0,2.0,4046637.0,5000000.0,1796970.0,0.0,802374.0,0.0,A,100.0,0.0,100.0,100.0,0.0,0.0,5.583333333,802374.0,0.0,0.0,0.16047479999999997,0.41722375,0.43927246600000003,0.43304890000000007,0.35103226600000004
305,551.0,2.0,169966.0,5000000.0,88836.0,0.0,48400.0,0.0,A,100.0,0.0,69.46,97.04,0.0,0.0,2.0,48400.0,0.0,0.0,0.00968,0.00567095,0.0,0.02233515,0.021085866
306,552.0,3.0,45649274.0,62000000.0,10470178.0,0.0,6170800.0,43447602.0,A,122.22,0.0,100.0,45.42,0.0,0.0,7.5,6170800.0,14482534.0,0.700767774,0.09952903199999999,0.330336968,0.159613828,0.372166238,0.152435226
308,554.0,2.0,1228406.0,3000000.0,1185788.0,0.0,598000.0,1128669.0,A,100.0,0.0,87.46,53.61,0.0,0.0,6.166666667,598000.0,564334.5,0.376223,0.199333333,0.219974917,0.22374211,0.304692583,0.273206557
311,560.0,3.0,3774279.0,9000000.0,1702971.0,0.0,860216.0,0.0,A,100.39,0.0,81.8,33.53,0.0,0.0,7.333333333,860216.0,0.0,0.0,0.095579556,0.074515889,0.208294814,0.428881306,0.465707408
314,564.0,3.0,6697208.0,20000000.0,6520529.0,0.0,149000.0,6568909.0,A,14.22,0.0,0.0,33.35,0.0,0.0,1.25,149000.0,2189636.333,0.32844545,0.00745,0.06959069999999999,0.0,0.130245738,0.00015
317,568.0,2.0,19757808.0,20000000.0,8074272.0,0.0,6077016.0,0.0,A,100.8,0.0,78.15,73.61,0.0,0.0,2.0,6077016.0,0.0,0.0,0.3038508,0.312488588,0.331902184,0.587181225,0.41154405
318,569.0,3.0,86373.0,6000000.0,71982.0,0.0,215.0,73122.0,A,0.0,0.0,50.0,50.0,0.0,0.0,14.33333333,215.0,24374.0,0.012187,3.5799999999999996e-05,0.0015995,0.008391667,0.008361917,0.0054078880000000005
319,570.0,2.0,239256.0,3000000.0,129140.0,0.0,126999.0,238167.0,A,0.0,0.0,24.93,5.84,0.0,0.0,6.25,126999.0,119083.5,0.079389,0.042332999999999996,0.0,0.013222223,0.359517917,1.481492777
321,573.0,3.0,5438990.0,55000000.0,731700.0,0.0,2089755.0,0.0,A,111.0,0.0,75.01,23.25,0.0,0.0,6.833333333,2089755.0,0.0,0.0,0.037995545,0.006291045,0.0029771090000000004,0.09712233599999999,0.16676724199999998
323,580.0,7.0,37922655.0,99000000.0,19984803.0,0.0,24232849.0,31705026.0,A,0.0,0.0,67.22,66.67,0.0,0.0,15.58333333,24232849.0,4529289.429,0.320252788,0.244776253,0.100177003,0.04102736,0.205605394,0.134697391
324,583.0,2.0,16823701.0,18000000.0,16299108.0,0.0,596400.0,15153700.0,A,0.0,0.0,10.68,12.47,0.0,0.0,11.91666667,596400.0,7576850.0,0.841872222,0.033133333,0.09319463900000001,0.137852,0.826830403,0.798332222
326,589.0,2.0,3843726.0,15000000.0,1462680.0,0.0,506000.0,2593474.0,A,100.0,0.0,78.53,100.0,0.0,0.0,2.666666667,506000.0,1296737.0,0.172898267,0.033733333,0.042083333,0.112644445,0.26290511699999997,0.275642911
327,592.0,2.0,10214475.0,8000000.0,9898563.0,0.0,32000.0,9178942.0,A,9.99,27.14,10.71,9.79,0.0,0.0,2.833333333,32000.0,4589471.0,1.14736775,0.004,0.150656813,0.22105483399999998,1.1488070940000001,1.25803425
328,594.0,2.0,406804.0,20000000.0,265368.0,0.0,198792.0,0.0,A,101.29,0.0,100.0,100.0,0.0,0.0,4.5,198792.0,0.0,0.0,0.0099396,0.0156046,0.014598667,0.019894313,0.076924167
329,595.0,2.0,8740840.0,10000000.0,2790339.0,3000000.0,4269589.0,6307692.0,A,100.02,0.0,100.0,45.78,0.0,0.0,1.9166666669999999,7269589.0,3153846.0,0.6307691999999999,0.7269589,0.553121,0.6052672,0.781891975,0.5021837
330,597.0,2.0,611866.0,9000000.0,400020.0,0.0,528750.0,0.0,A,100.0,0.0,106.02,92.54,0.0,0.0,6.166666667,528750.0,0.0,0.0,0.05875,0.058120360999999995,0.018444443999999997,0.148945889,0.044197037
331,598.0,3.0,6814946.0,7000000.0,1734897.0,0.0,2018790.0,0.0,A,252.44,0.0,158.44,104.16,0.0,0.0,0.916666667,2018790.0,0.0,0.0,0.288398571,1.143033786,0.8459514290000001,0.805794393,0.070091
333,601.0,4.0,30441203.0,64000000.0,3401757.0,0.0,12523702.0,15998189.0,A,62.74,0.0,76.48,5.0,0.0,0.0,21.58333333,12523702.0,3999547.25,0.24997170300000002,0.195682844,0.195751875,0.09788580699999999,0.317535832,0.086412135
334,604.0,3.0,3981923.0,6000000.0,3243654.0,0.0,194997.0,4092727.0,A,11.23,0.0,50.0,104.12,0.0,0.0,13.5,194997.0,1364242.333,0.682121167,0.0324995,0.063506667,0.0,0.688847625,0.772406222
